price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,was_renovated,years_since_renovation,city_encoded
550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,34,0,34,0.051086956521739134
280000.0,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,55,1,25,0.010869565217391304
575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,68,0,68,0.34195652173913044
1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,24,1,5,0.06217391304347826
585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,93,0,93,0.34195652173913044
620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,25,0,25,0.04065217391304348
204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,47,1,3,0.03826086956521739
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,13,0,13,0.03804347826086957
689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,11,0,11,0.04065217391304348
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,54,1,13,0.02673913043478261
475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,53,1,10,0.34195652173913044
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,45,0,45,0.020869565217391306
790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,74,1,18,0.34195652173913044
350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,74,1,13,0.009130434782608696
263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,23,0,23,0.03217391304347826
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,61,0,61,0.02673913043478261
525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,23,0,23,0.025
349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,20,0,20,0.06369565217391304
1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,26,1,14,0.025
744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,73,1,9,0.34195652173913044
312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,95,1,13,0.34195652173913044
240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,66,1,20,0.02673913043478261
495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,73,0,73,0.34195652173913044
580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,18,0,18,0.34195652173913044
640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,67,1,26,0.34195652173913044
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,58,0,58,0.06217391304347826
174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,44,0,44,0.009347826086956522
295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,28,0,28,0.34195652173913044
423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,38,0,38,0.04065217391304348
839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,59,1,24,0.06217391304347826
343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,54,1,2,0.34195652173913044
467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,68,0,68,0.34195652173913044
512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,17,0,17,0.34195652173913044
575000.0,4.0,2.5,3020,17810,1.0,0,0,3,1600,1420,35,1,0,0.00782608695652174
465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,90,1,1,0.34195652173913044
270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,45,1,4,0.06369565217391304
340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,66,1,20,0.34195652173913044
765000.0,5.0,3.75,3580,14275,2.0,0,0,3,3190,390,15,0,15,0.04065217391304348
497000.0,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,19,0,19,0.34195652173913044
803100.0,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,10,1,11,0.051086956521739134
344000.0,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,7,0,7,0.34195652173913044
828950.0,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,1,1,91,0.04065217391304348
386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,4,0,4,0.051086956521739134
312000.0,3.0,2.25,1490,974,2.0,0,0,3,1220,270,5,0,5,0.34195652173913044
720000.0,3.0,2.5,3150,151588,2.0,0,0,3,3150,0,7,0,7,0.002391304347826087
914500.0,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,1,1,91,0.03804347826086957
819995.0,5.0,2.75,3030,10335,2.0,0,0,3,3030,0,1,1,91,0.007173913043478261
252700.0,2.0,1.5,1070,9643,1.0,0,0,3,1070,0,29,0,29,0.04021739130434782
437500.0,3.0,2.5,2320,36847,2.0,0,2,3,2320,0,22,0,22,0.010869565217391304
350000.0,1.0,1.0,700,5100,1.0,0,0,3,700,0,72,1,15,0.34195652173913044
619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,9,0,9,0.015434782608695652
408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,24,0,24,0.34195652173913044
451000.0,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,88,1,11,0.34195652173913044
317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,37,0,37,0.06369565217391304
799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,9,0,9,0.34195652173913044
720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,67,1,26,0.34195652173913044
490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,114,1,11,0.34195652173913044
239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,35,1,0,0.03217391304347826
446000.0,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,37,1,10,0.04065217391304348
275000.0,3.0,2.5,1480,15639,2.0,0,0,3,1480,0,27,1,14,0.010869565217391304
239950.0,5.0,1.0,1460,6032,2.0,0,0,4,1460,0,73,1,16,0.006304347826086957
248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,28,0,28,0.03217391304347826
619500.0,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,11,0,11,0.04065217391304348
363750.0,3.0,1.75,1726,197326,2.0,0,0,4,1726,0,32,1,3,0.006304347826086957
385000.0,3.0,1.75,1180,10541,1.0,0,0,4,940,240,33,0,33,0.03804347826086957
370000.0,4.0,1.5,1370,9957,1.0,0,0,3,900,470,42,1,12,0.04065217391304348
425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,26,0,26,0.04021739130434782
342000.0,3.0,1.0,1260,6826,1.0,0,0,3,720,540,70,0,70,0.34195652173913044
345000.0,4.0,1.0,1980,7991,1.5,0,0,3,1980,0,52,1,11,0.06369565217391304
724800.0,3.0,2.0,2050,3933,1.0,0,0,3,1180,870,88,1,13,0.34195652173913044
725000.0,5.0,2.75,2830,5310,2.0,0,0,3,2830,0,8,0,8,0.051086956521739134
605000.0,2.0,1.0,910,3600,1.0,0,0,4,910,0,105,1,25,0.34195652173913044
350000.0,4.0,2.5,2440,4000,2.0,0,0,3,2440,0,5,0,5,0.020869565217391306
785000.0,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,110,0,110,0.34195652173913044
250000.0,3.0,2.0,1900,6660,1.0,0,0,5,950,950,48,0,48,0.020869565217391306
565000.0,3.0,2.25,1520,1221,3.0,0,0,3,1520,0,1,1,91,0.34195652173913044
875000.0,3.0,2.0,2220,6641,1.0,0,2,4,1220,1000,67,1,26,0.34195652173913044
862500.0,4.0,2.75,3280,24440,2.0,0,0,3,3280,0,18,0,18,0.025
400000.0,3.0,2.5,2740,83199,2.0,0,4,3,2740,0,41,1,1,0.04021739130434782
282613.0,2.0,1.0,830,6017,1.0,0,0,4,830,0,60,1,35,0.02673913043478261
174500.0,2.0,1.0,1010,5200,1.0,0,0,3,1010,0,59,1,9,0.012608695652173913
306500.0,3.0,2.25,2060,38377,1.0,0,0,4,1560,500,36,1,14,0.03217391304347826
445000.0,3.0,2.25,1990,7340,2.0,0,0,3,1990,0,30,0,30,0.025
433000.0,4.0,2.5,2280,7568,2.0,0,0,4,2280,0,13,0,13,0.06369565217391304
306000.0,3.0,2.5,1870,5874,2.0,0,0,3,1870,0,9,0,9,0.04021739130434782
620000.0,3.0,2.25,1720,4000,1.5,0,0,4,1450,270,93,0,93,0.34195652173913044
245000.0,2.0,1.0,870,6150,1.0,0,0,3,870,0,73,1,20,0.34195652173913044
238000.0,3.0,2.0,1020,1204,2.0,0,0,3,720,300,10,1,11,0.34195652173913044
523000.0,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,83,0,83,0.34195652173913044
522500.0,3.0,2.5,2370,7875,2.0,0,0,3,2370,0,11,0,11,0.015434782608695652
180000.0,3.0,1.0,1000,18513,1.0,0,0,3,1000,0,74,1,18,0.34195652173913044
375000.0,3.0,1.5,1100,1751,2.0,0,0,3,940,160,7,0,7,0.34195652173913044
249000.0,3.0,2.25,1440,7673,1.0,0,0,3,940,500,32,0,32,0.04021739130434782
730100.0,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,11,0,11,0.04065217391304348
551000.0,2.0,2.0,2260,9604,1.0,0,0,3,2260,0,24,1,5,0.007173913043478261
375000.0,4.0,2.5,2790,7956,2.0,0,0,3,2790,0,9,0,9,0.012608695652173913
540000.0,1.0,1.0,1140,6700,1.5,0,0,3,1140,0,94,1,35,0.34195652173913044
605000.0,3.0,2.25,1290,2500,2.0,0,0,4,1290,0,27,0,27,0.34195652173913044
205000.0,5.0,1.75,1730,5200,1.0,0,0,4,1050,680,36,1,14,0.009347826086956522
645000.0,4.0,2.5,3160,11380,2.0,0,0,3,3160,0,31,1,5,0.03804347826086957
314000.0,4.0,2.5,2340,8990,2.0,0,0,3,2340,0,11,0,11,0.020869565217391306
330000.0,3.0,1.5,1170,4950,1.0,0,0,4,1170,0,54,1,13,0.06217391304347826
490000.0,2.0,1.0,1160,5000,1.0,0,0,4,1160,0,77,0,77,0.34195652173913044
445000.0,3.0,3.0,1970,24318,1.0,0,0,3,1970,0,4,0,4,0.014347826086956521
377500.0,3.0,2.25,1410,1377,2.0,0,0,3,1290,120,9,0,9,0.04065217391304348
480000.0,4.0,2.5,2430,5000,2.0,0,0,3,2430,0,5,0,5,0.015434782608695652
804995.0,5.0,1.5,3360,5402,2.0,0,0,3,3360,0,0,0,0,0.03804347826086957
341000.0,3.0,2.5,1480,1663,2.0,0,0,3,1180,300,2,1,102,0.34195652173913044
675000.0,5.0,2.5,3200,6455,2.0,0,0,3,3200,0,5,0,5,0.015434782608695652
611000.0,3.0,2.5,2134,1984,2.5,0,0,3,2134,0,6,0,6,0.04065217391304348
379950.0,3.0,3.25,1860,1787,3.0,0,0,3,1860,0,7,0,7,0.02673913043478261
500000.0,2.0,2.5,1310,1500,2.0,0,0,3,1160,150,8,0,8,0.34195652173913044
410000.0,3.0,2.0,1700,4250,1.0,0,0,3,890,810,70,0,70,0.34195652173913044
415000.0,3.0,2.5,2480,8342,2.0,0,0,3,2480,0,28,0,28,0.06369565217391304
297000.0,5.0,2.5,1970,8605,2.0,0,0,4,1970,0,20,0,20,0.00608695652173913
575550.0,4.0,2.5,2060,7475,1.0,0,0,3,1440,620,29,0,29,0.051086956521739134
534640.0,3.0,2.5,2130,3500,1.0,0,0,4,1210,920,20,0,20,0.025
352500.0,3.0,2.25,1410,14110,1.0,0,2,3,1170,240,27,1,14,0.015434782608695652
488000.0,2.0,2.0,1360,4688,1.0,0,0,3,780,580,70,0,70,0.34195652173913044
732000.0,3.0,2.0,1940,55756,1.0,0,0,5,1940,0,60,0,60,0.06217391304347826
215000.0,2.0,2.25,1610,2040,2.0,0,0,4,1610,0,35,0,35,0.06369565217391304
592500.0,2.0,2.0,1420,9191,1.5,0,2,5,1420,0,86,1,44,0.34195652173913044
290000.0,4.0,2.5,1700,7280,2.0,0,0,4,1700,0,26,0,26,0.04021739130434782
475000.0,2.0,1.0,1490,3825,1.0,0,0,3,860,630,85,0,85,0.34195652173913044
320000.0,3.0,2.5,2680,7757,2.0,0,0,3,2680,0,24,1,5,0.03217391304347826
290000.0,5.0,1.5,2120,7700,1.5,0,0,5,2120,0,52,0,52,0.06369565217391304
487250.0,4.0,2.0,1690,3250,1.5,0,0,3,1550,140,113,0,113,0.34195652173913044
339000.0,4.0,2.5,1830,8601,2.0,0,0,3,1830,0,11,0,11,0.020869565217391306
440000.0,2.0,1.5,1010,1968,1.5,0,0,5,1010,0,108,0,108,0.34195652173913044
366500.0,4.0,2.75,2070,9300,1.0,0,0,5,1120,950,69,0,69,0.02673913043478261
462000.0,3.0,1.5,1710,4500,1.5,0,0,3,1410,300,86,1,60,0.34195652173913044
560000.0,4.0,1.0,1660,4690,1.5,0,0,3,1260,400,69,1,4,0.34195652173913044
285000.0,4.0,1.75,2080,13629,1.0,0,0,4,1040,1040,59,1,5,0.34195652173913044
280000.0,3.0,2.5,1270,9675,2.0,0,0,3,1270,0,21,0,21,0.010869565217391304
210000.0,3.0,1.0,1080,21043,1.0,0,0,3,1080,0,72,1,15,0.34195652173913044
690000.0,3.0,2.0,1610,5100,1.5,0,0,5,1610,0,74,0,74,0.34195652173913044
256500.0,2.0,1.0,1120,9912,1.0,0,0,4,1120,0,34,0,34,0.006304347826086957
411000.0,4.0,2.75,2500,5257,2.0,0,0,3,2500,0,48,1,51,0.34195652173913044
215000.0,3.0,1.0,970,7275,1.0,0,0,4,970,0,44,0,44,0.04021739130434782
762000.0,5.0,2.0,3370,5000,1.5,0,0,4,2140,1230,107,0,107,0.34195652173913044
359950.0,3.0,1.0,1290,189486,1.0,0,0,4,1290,0,54,1,13,0.03826086956521739
480000.0,4.0,3.5,3370,435600,2.0,0,3,3,3370,0,9,0,9,0.010869565217391304
390000.0,4.0,2.5,2490,8290,2.0,0,0,3,2490,0,15,0,15,0.03826086956521739
413500.0,2.0,1.0,770,4000,1.0,0,0,5,770,0,90,1,58,0.34195652173913044
285000.0,1.0,1.5,810,3211,2.0,0,0,4,810,0,32,1,3,0.04065217391304348
475000.0,4.0,2.5,3060,10043,1.0,0,0,4,1700,1360,46,0,46,0.02673913043478261
386591.0,3.0,2.5,1690,1613,2.0,0,0,3,1150,540,0,0,0,0.04065217391304348
524950.0,3.0,1.75,1890,3825,1.0,0,0,3,1290,600,40,0,40,0.34195652173913044
241000.0,2.0,2.0,1470,3128,2.0,0,0,3,1470,0,9,0,9,0.020869565217391306
461000.0,2.0,1.0,1060,7193,1.0,0,0,3,1060,0,88,1,11,0.34195652173913044
810000.0,4.0,2.5,3480,59242,2.0,0,0,3,3480,0,26,1,14,0.025
885000.0,4.0,2.75,2730,3560,1.5,0,0,3,1550,1180,93,1,7,0.34195652173913044
247000.0,3.0,2.25,1580,7941,2.0,0,0,4,1580,0,28,0,28,0.03217391304347826
296500.0,3.0,2.75,2170,7900,1.0,0,0,4,1380,790,36,1,14,0.04021739130434782
141800.0,2.0,1.0,930,4743,1.0,0,0,4,930,0,72,1,32,0.06369565217391304
333000.0,4.0,2.0,1580,7800,2.0,0,0,2,1580,0,108,0,108,0.34195652173913044
602000.0,5.0,1.75,3290,11900,1.5,0,0,3,3290,0,41,1,1,0.051086956521739134
565000.0,4.0,2.25,2110,10698,2.0,0,0,4,2110,0,35,0,35,0.04065217391304348
373000.0,3.0,2.5,1670,3565,2.0,0,0,3,1670,0,15,0,15,0.025
588000.0,3.0,2.25,2030,7350,1.0,0,0,4,1190,840,37,0,37,0.051086956521739134
485000.0,3.0,1.0,1500,4100,1.5,0,0,3,1370,130,88,1,11,0.34195652173913044
482500.0,3.0,2.25,1450,1445,2.0,0,0,3,980,470,9,0,9,0.34195652173913044
251200.0,4.0,1.5,1310,8250,1.0,0,0,3,1060,250,61,0,61,0.012608695652173913
464000.0,3.0,1.75,1630,28600,1.0,0,0,3,1630,0,47,1,3,0.025
755000.0,4.0,2.5,2660,10452,2.0,0,0,3,2660,0,21,0,21,0.051086956521739134
280000.0,3.0,2.5,1720,1916,2.0,0,0,3,1720,0,9,0,9,0.06369565217391304
485000.0,2.0,2.25,1260,1240,3.0,0,0,3,1260,0,10,1,11,0.34195652173913044
305000.0,3.0,1.75,1610,12247,1.0,0,0,3,1610,0,33,1,1,0.06369565217391304
110700.0,2.0,1.0,680,8064,1.0,0,0,3,680,0,73,1,20,0.006304347826086957
850000.0,4.0,3.5,2640,5900,2.0,0,2,3,2640,0,77,1,16,0.34195652173913044
350000.0,3.0,2.25,1640,7200,2.0,0,0,4,1640,0,29,0,29,0.06217391304347826
319950.0,4.0,1.75,2310,8045,1.0,0,0,4,1650,660,38,1,22,0.06369565217391304
700000.0,3.0,1.75,2010,4905,1.0,0,0,5,1230,780,102,0,102,0.34195652173913044
368000.0,2.0,1.5,1660,4680,1.0,0,0,5,830,830,106,0,106,0.34195652173913044
433500.0,3.0,2.5,2200,3360,2.0,0,0,3,2200,0,5,0,5,0.34195652173913044
611000.0,4.0,2.5,2460,4200,2.0,0,0,3,2460,0,16,1,8,0.051086956521739134
1000000.0,2.0,1.75,2430,23400,1.0,0,4,3,2430,0,63,1,20,0.02673913043478261
307000.0,3.0,1.0,1370,7500,1.0,0,0,3,1370,0,54,1,2,0.004782608695652174
442500.0,3.0,1.75,1800,10200,1.0,0,0,3,1800,0,47,1,3,0.06369565217391304
485000.0,3.0,1.75,2200,7706,2.0,0,2,3,2200,0,106,1,26,0.012608695652173913
367000.0,2.0,1.0,700,2334,1.0,0,0,3,700,0,69,1,4,0.34195652173913044
429000.0,3.0,2.5,1920,15124,2.0,0,0,3,1920,0,19,0,19,0.010869565217391304
446000.0,5.0,2.75,2190,12687,1.0,0,0,5,1370,820,36,0,36,0.014347826086956521
572500.0,3.0,2.25,2030,9791,1.0,0,0,4,1500,530,30,0,30,0.007173913043478261
477000.0,3.0,2.5,1350,2053,3.0,0,0,3,1350,0,9,0,9,0.34195652173913044
518000.0,3.0,2.5,1680,2096,2.0,0,0,3,1380,300,6,0,6,0.34195652173913044
462000.0,5.0,1.75,1250,10530,1.0,0,0,4,1250,0,48,0,48,0.06217391304347826
137000.0,3.0,1.0,950,7620,1.0,0,0,3,950,0,60,1,9,0.34195652173913044
530000.0,3.0,3.5,2320,3174,2.0,0,0,3,2060,260,17,0,17,0.04065217391304348
818000.0,2.0,2.5,2380,9374,1.0,0,2,3,2380,0,3,0,3,0.051086956521739134
640000.0,2.0,2.25,1540,958,3.0,0,0,3,1540,0,7,0,7,0.34195652173913044
298450.0,5.0,3.0,2100,9752,1.0,0,0,3,1200,900,7,0,7,0.03217391304347826
575000.0,4.0,2.5,2500,4945,2.0,0,0,3,2500,0,1,1,91,0.015434782608695652
730000.0,4.0,2.5,3230,7331,2.0,0,0,3,3230,0,10,1,11,0.03804347826086957
551000.0,3.0,2.5,2830,5802,2.0,0,0,3,2830,0,13,0,13,0.014347826086956521
271310.0,2.0,1.0,870,5340,1.5,0,0,2,870,0,108,0,108,0.34195652173913044
675000.0,4.0,3.0,2690,28300,1.0,0,0,3,2690,0,60,1,15,0.00391304347826087
479000.0,3.0,2.5,1260,889,3.0,0,0,3,1260,0,6,0,6,0.34195652173913044
520000.0,4.0,3.5,2680,10000,2.0,0,0,3,2040,640,72,1,0,0.34195652173913044
599950.0,3.0,2.5,2660,4975,2.0,0,0,3,2660,0,0,0,0,0.34195652173913044
483945.0,2.0,1.75,1480,5120,1.0,0,0,4,840,640,63,1,15,0.34195652173913044
390000.0,4.0,2.25,1770,33132,1.0,0,0,4,1190,580,49,0,49,0.06369565217391304
192500.0,2.0,1.0,950,7692,1.0,0,0,3,950,0,88,1,11,0.34195652173913044
330000.0,2.0,1.0,860,8308,1.0,0,0,4,860,0,66,0,66,0.34195652173913044
250000.0,4.0,2.0,1960,7560,1.0,0,0,5,1160,800,36,0,36,0.04021739130434782
243000.0,2.0,1.0,1770,5522,1.5,0,0,4,960,810,71,0,71,0.34195652173913044
575000.0,4.0,1.75,1280,6060,1.0,0,0,3,860,420,88,1,11,0.34195652173913044
639000.0,4.0,2.5,2150,12028,2.0,0,0,4,2150,0,32,1,3,0.051086956521739134
710000.0,2.0,1.0,1790,4000,1.0,0,0,4,1040,750,91,0,91,0.34195652173913044
675000.0,3.0,2.25,1990,10260,2.0,0,0,4,1990,0,27,0,27,0.051086956521739134
405000.0,5.0,2.5,2430,4781,2.0,0,0,3,2430,0,13,0,13,0.06369565217391304
615000.0,4.0,2.75,2820,13193,1.0,0,0,3,1860,960,49,1,21,0.06217391304347826
490000.0,3.0,1.0,1910,8190,1.0,0,0,4,1010,900,68,1,25,0.34195652173913044
467000.0,3.0,2.25,1270,1213,2.0,0,0,3,1040,230,9,0,9,0.34195652173913044
480000.0,4.0,2.75,2050,3960,1.0,0,0,4,1180,870,28,0,28,0.34195652173913044
755000.0,6.0,2.0,2150,4505,1.0,0,0,3,1270,880,62,1,6,0.34195652173913044
760000.0,4.0,1.75,2450,13300,1.0,0,2,4,1630,820,27,0,27,0.06217391304347826
387000.0,2.0,2.25,1230,1280,2.0,0,0,3,960,270,2,1,102,0.34195652173913044
925000.0,4.0,2.25,2260,41984,1.0,0,0,4,2260,0,47,0,47,0.04065217391304348
415000.0,2.0,1.0,1050,60113,1.0,0,0,4,1050,0,71,0,71,0.03826086956521739
263000.0,3.0,1.75,1570,7775,2.0,0,0,3,1570,0,32,0,32,0.04021739130434782
519900.0,4.0,2.0,1820,9350,1.0,0,0,4,1820,0,47,0,47,0.051086956521739134
570000.0,2.0,1.75,1540,4025,1.0,0,0,4,1190,350,106,0,106,0.34195652173913044
450000.0,3.0,1.5,2060,44866,1.0,0,0,3,2060,0,61,0,61,0.025
300000.0,3.0,1.0,1090,9900,1.0,0,0,4,1090,0,59,1,5,0.051086956521739134
320000.0,3.0,1.75,1480,7225,1.0,0,0,4,1480,0,49,0,49,0.06369565217391304
387500.0,4.0,1.0,1320,4440,1.5,0,0,3,1320,0,85,0,85,0.34195652173913044
458000.0,1.0,2.25,2140,10350,1.0,0,0,3,1470,670,38,0,38,0.025
380000.0,4.0,3.0,2800,9764,2.0,0,0,3,2800,0,12,0,12,0.020869565217391306
200000.0,3.0,1.0,1050,5000,1.0,0,0,4,1050,0,47,0,47,0.06369565217391304
385000.0,3.0,1.5,1490,9630,1.0,0,0,4,1490,0,55,0,55,0.014347826086956521
396675.0,2.0,1.0,1730,6375,2.0,0,0,4,1730,0,69,0,69,0.34195652173913044
452000.0,4.0,1.0,1210,3760,1.5,0,0,3,1210,0,114,1,9,0.34195652173913044
426000.0,4.0,2.5,2800,8494,2.0,0,0,3,2800,0,10,1,11,0.020869565217391306
792000.0,3.0,1.5,1570,1050,2.0,0,0,3,1570,0,99,0,99,0.34195652173913044
315000.0,3.0,2.25,1400,31626,1.0,0,0,2,1140,260,27,0,27,0.03826086956521739
326000.0,6.0,3.0,1880,7200,1.0,0,0,4,1880,0,48,0,48,0.06369565217391304
268500.0,2.0,1.0,790,8424,1.0,0,0,4,790,0,61,1,31,0.02673913043478261
440000.0,2.0,1.75,1300,4000,2.0,0,0,3,1300,0,66,1,20,0.34195652173913044
300000.0,3.0,1.0,2120,7735,1.0,0,0,4,1060,1060,47,0,47,0.06369565217391304
525000.0,3.0,1.5,1540,4773,2.0,0,0,3,1540,0,73,1,5,0.34195652173913044
978000.0,4.0,2.75,2620,13777,1.5,0,2,4,1720,900,88,1,21,0.34195652173913044
1125000.0,6.0,3.0,2880,3192,2.0,0,0,4,2180,700,95,1,29,0.34195652173913044
700000.0,4.0,1.0,1680,4021,1.5,0,0,3,1680,0,93,1,14,0.34195652173913044
315000.0,2.0,1.0,790,6969,1.0,0,0,3,790,0,59,1,30,0.051086956521739134
309000.0,3.0,1.0,1092,7500,1.5,0,0,3,1092,0,96,0,96,0.34195652173913044
219950.0,3.0,1.5,1650,9936,1.0,0,0,3,1090,560,47,1,3,0.03217391304347826
289000.0,3.0,2.5,2090,4700,2.0,0,0,3,2090,0,12,0,12,0.009347826086956522
210000.0,4.0,1.75,2180,28710,1.0,0,0,3,1180,1000,64,1,9,0.006304347826086957
260000.0,4.0,2.5,1990,6671,2.0,0,0,3,1990,0,25,0,25,0.03217391304347826
699000.0,4.0,2.5,2650,7945,2.0,0,0,3,2650,0,8,0,8,0.34195652173913044
299950.0,3.0,1.0,910,8000,1.0,0,0,4,740,170,64,1,31,0.02673913043478261
749950.0,3.0,2.5,2770,10773,2.0,0,2,3,2770,0,22,0,22,0.06217391304347826
1100000.0,3.0,2.0,2390,6888,2.0,0,1,5,2390,0,75,0,75,0.34195652173913044
555000.0,3.0,2.5,3050,158558,1.0,0,0,4,3050,0,27,0,27,0.06369565217391304
384000.0,3.0,2.5,1700,4000,2.0,0,0,3,1700,0,11,0,11,0.015434782608695652
499950.0,5.0,3.5,3200,43560,2.0,0,0,3,3200,0,25,0,25,0.06369565217391304
430000.0,3.0,1.75,1200,4500,1.0,0,0,5,1200,0,108,0,108,0.34195652173913044
350000.0,4.0,2.25,2220,6953,2.0,0,0,4,2220,0,15,0,15,0.020869565217391306
620000.0,3.0,2.5,2480,9041,2.0,0,0,3,2480,0,10,1,11,0.051086956521739134
765000.0,4.0,2.25,2560,12100,1.0,0,0,4,1760,800,38,1,22,0.051086956521739134
250000.0,4.0,1.5,2500,6300,1.0,0,0,4,1500,1000,53,1,13,0.04021739130434782
376000.0,2.0,1.0,1150,4000,1.0,0,0,3,1150,0,67,1,2,0.34195652173913044
475000.0,4.0,1.75,1650,7775,1.0,0,0,4,1150,500,64,1,31,0.34195652173913044
120750.0,3.0,1.75,1140,9628,1.0,0,0,4,1140,0,45,0,45,0.03217391304347826
330000.0,3.0,1.0,1180,43124,1.0,0,0,4,1180,0,55,0,55,0.04065217391304348
619500.0,3.0,2.5,1700,4105,2.0,0,0,3,1700,0,22,0,22,0.34195652173913044
345000.0,3.0,1.5,1240,11200,1.0,0,0,4,1240,0,60,1,35,0.06217391304347826
598000.0,5.0,2.25,2890,12478,2.0,0,0,3,2890,0,37,1,10,0.03804347826086957
335000.0,3.0,1.0,1060,10050,1.0,0,0,4,1060,0,47,0,47,0.014347826086956521
372500.0,4.0,1.75,1590,10523,2.0,0,0,4,1590,0,92,0,92,0.02673913043478261
300000.0,6.0,5.25,2860,5682,2.0,0,0,3,2860,0,36,0,36,0.03826086956521739
194000.0,1.0,1.0,820,1060,1.0,0,0,3,760,60,7,0,7,0.34195652173913044
507500.0,3.0,2.0,2020,8118,1.0,0,0,3,1020,1000,51,1,6,0.06217391304347826
325000.0,4.0,2.25,1870,9680,1.0,0,0,4,1170,700,55,0,55,0.04065217391304348
329900.0,3.0,2.5,2170,4905,2.0,0,0,3,2170,0,10,1,11,0.020869565217391306
329000.0,4.0,2.5,1600,6765,1.0,0,0,3,830,770,67,1,3,0.34195652173913044
494000.0,4.0,1.75,2090,4300,1.5,0,0,4,1250,840,89,1,46,0.34195652173913044
206000.0,4.0,2.0,1700,6025,1.0,0,0,3,1700,0,36,0,36,0.03826086956521739
423000.0,4.0,1.75,1940,6909,1.0,0,0,4,970,970,73,1,16,0.34195652173913044
259000.0,3.0,1.0,1320,8625,1.0,0,0,4,1320,0,57,1,13,0.06369565217391304
879950.0,4.0,2.25,3500,13875,1.0,0,4,4,1830,1670,76,0,76,0.34195652173913044
345600.0,5.0,3.5,2800,5120,2.5,0,0,3,2800,0,111,1,9,0.34195652173913044
395000.0,3.0,1.5,1080,2940,1.5,0,0,4,1080,0,94,0,94,0.34195652173913044
625000.0,4.0,2.5,3550,8048,2.0,0,0,3,3550,0,7,0,7,0.015434782608695652
439000.0,3.0,2.0,2010,251341,2.0,0,0,3,1510,500,11,0,11,0.009130434782608696
